,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,E
2050,0.684,0.0,0.135,0.11,0.061,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0999984741211
2051,0.618,0.0,0.1517,0.2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2052,0.71,0.0,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2053,0.64,0.0,0.04,0.0,0.16,0.03,0.02,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,85.5999984741211
2054,0.6739,0.0204999999999999,0.0809,0.0,0.0615,0.0832,0.0,0.0,0.0,0.0,0.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,79.0
2055,0.647,0.0289999999999999,0.145,0.067,0.077,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2056,0.369,0.384,0.0,0.0,0.106,0.0,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2057,0.0,0.05,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,53.1
2058,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.29999923706055
2059,0.6051,0.0,0.0584,0.1641,0.0,0.0302,0.0,0.0426999999999999,0.0492,0.0,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,77.0
2060,0.0,0.643,0.0,0.0,0.0,0.0,0.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,57.4
2061,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7
2062,0.645,0.2327,0.0636,0.0,0.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.00000000000001
2063,0.357,0.357,0.0,0.0,0.143,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.80000305175783
2064,0.7509999999999999,0.0,0.0,0.0,0.0,0.0906,0.0,0.14,0.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69999694824219
2065,0.6666333366663334,0.0,0.0,0.0,0.1666833316668333,0.1666833316668333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.30000305175781
2066,0.2171999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523,0.0,0.0,0.0,70.19999694824219
2067,0.6651,0.0046,0.1138,0.048,0.0056999999999999,0.0,0.0,0.156,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2068,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,78.19999694824219
2069,0.7508,0.0,0.095,0.1121,0.0,0.0168,0.0,0.0,0.0,0.0,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.3
2070,0.663,0.0,0.085,0.0,0.0,0.0,0.1159999999999999,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,84.0
2071,0.6735,0.0286,0.1217,0.079,0.0615,0.0216,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5
2072,0.672,0.0279999999999999,0.123,0.0819999999999999,0.063,0.022,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,83.0
2073,0.659,0.0,0.009,0.065,0.125,0.0,0.0,0.033,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,84.0
2074,0.5,0.0,0.08,0.0,0.12,0.0,0.108,0.017,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.0,95.0
2075,0.725,0.0,0.025,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0999984741211
2076,0.667,0.0,0.0,0.0,0.0,0.0,0.3329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52
2077,0.7132,0.1757999999999999,0.0,0.0,0.0,0.0,0.0,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.69
2078,0.6168938310616894,0.0,0.1157988420115799,0.1506984930150698,0.0766992330076699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0389996100038999,0.0,0.0,0.0,0.0,0.0,0.0,99.8000030517578
2079,0.68,0.0,0.1,0.12,0.0,0.0,0.0,0.08,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6
2080,0.63,0.025,0.1,0.035,0.14,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,82.0
2081,0.6876000000000001,0.0256,0.1226,0.0535,0.0579999999999999,0.037,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.62999999999998
2082,0.4534,0.1171,0.1621999999999999,0.0661,0.0,0.0,0.0,0.1552,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.09999999999998
2083,0.7011,0.0626,0.03,0.0,0.0264,0.0,0.0,0.0,0.1525,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.80000305175781
2084,0.2535,0.0,0.146,0.0,0.0,0.0,0.0,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227,0.0,68.0
2085,0.6664,0.0046999999999999,0.1149,0.0404,0.0,0.0,0.0,0.1576,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2086,0.6367000000000002,0.0,0.1183,0.0521,0.0,0.0,0.0,0.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,69.4000015258789
2087,0.4442,0.0074,0.0084,0.0,0.2591,0.0,0.0,0.2342,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.025,0.0,71.0999984741211
2088,0.0,0.0,0.091,0.0,0.0,0.0,0.2269999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.0,64.00000000000001
2089,0.6584000000000001,0.0,0.0385,0.0354,0.0318,0.0396,0.0,0.0472,0.0493,0.0,0.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0383,0.0,0.0,77.00000000000001
2090,0.513,0.0,0.186,0.233,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,94.0
2091,0.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716,0.0,0.0,0.0,68.00000000000001
2092,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2093,0.0,0.7000000000000001,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9
2094,0.6581999999999999,0.0,0.0569,0.018,0.0259,0.0426,0.0,0.0584999999999999,0.0462,0.0,0.0631,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0,80.0
2095,0.6986698669866986,0.0,0.0823082308230823,0.0,0.0,0.219021902190219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5999984741211
2096,0.5903,0.0,0.0098999999999999,0.0250999999999999,0.1547,0.0,0.0,0.1104,0.1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2097,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79
2098,0.6407640764076407,0.0604060406040604,0.1192119211921192,0.0453045304530453,0.0,0.015001500150015,0.0,0.1178117811781177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4000015258789
2099,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2100,0.675,0.0,0.025,0.105,0.045,0.0,0.0,0.144,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,67.22
2102,0.45,0.0,0.08,0.15,0.13,0.0,0.09,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2103,0.5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.4140999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.70000000000001
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.88999999999999
2105,0.4688,0.0,0.1153999999999999,0.2462,0.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2106,0.0,0.758,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.00000000000001
2107,0.143,0.5710000000000001,0.0,0.0,0.143,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.19999694824219
2108,0.5860000000000001,0.035,0.124,0.184,0.061,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59000000000002
2109,0.5529999999999999,0.0,0.049,0.069,0.03,0.0,0.146,0.04,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.015,0.0,0.0,96.4
2110,0.5918,0.0247,0.0844,0.0712,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,95.55
2111,0.65,0.1,0.11,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2112,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
2113,0.58,0.0,0.05,0.0,0.12,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,80.99999999999999
2114,0.544954495449545,0.1679167916791679,0.0834083408340834,0.0,0.0434043404340434,0.0,0.0,0.0161016101610161,0.0306030603060306,0.0,0.0,0.1136113611361136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9000015258789
2115,0.7122,0.0,0.0,0.0,0.0,0.0,0.0,0.2498999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379,0.0,0.0,0.0,0.0,61.79999999999999
2116,0.6869,0.0,0.1556,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5
2117,0.648,0.074,0.124,0.063,0.08,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.80000305175781
2118,0.6362000000000001,0.0899,0.1023,0.0,0.1239,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2119,0.6493000000000001,0.0,0.1621,0.0216,0.0,0.0,0.0,0.1651999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2120,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1
2121,0.6373000000000001,0.0,0.1482,0.0208,0.0,0.0,0.0296,0.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,73.5
2122,0.74,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,70.4000015258789
2123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24092102050781
2124,0.8289000000000001,0.0933,0.0091,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9000015258789
2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204999999999999,0.0,0.2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988,0.0,98.40000152587888
2126,0.6931,0.0189,0.0581,0.0,0.0739,0.0,0.0,0.0637,0.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2127,0.7009700970097009,0.0187018701870187,0.1562156215621561,0.0157015701570157,0.0285028502850285,0.0,0.0,0.0,0.0,0.0,0.0106010601060106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687068706870687,0.0,75.90000152587888
2128,0.6556000000000001,0.078,0.0999,0.0,0.1332,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.00000000000001
2129,0.5903,0.0,0.045,0.042,0.0709,0.0,0.1558,0.019,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,94.9
2130,0.461,0.0,0.231,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,84.0
2131,0.0,0.6,0.12,0.08,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.28
2132,0.7000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.44000000000001
2133,0.5995999999999999,0.0,0.1197999999999999,0.1202999999999999,0.0,0.0,0.0,0.1603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2134,0.6149385061493851,0.0,0.0930906909309069,0.1531846815318468,0.1323867613238676,0.0,0.0,0.0,0.0063993600639936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.80000305175781
2135,0.679,0.0,0.135,0.09,0.071,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.29999999999997
2136,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622,0.0,0.0,0.0,58.20000076293945
2137,0.525,0.243,0.0,0.0,0.0,0.0,0.0,0.2319999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6
2138,0.64,0.0,0.09,0.065,0.035,0.0,0.035,0.045,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.015,0.0,0.0,81.1
2139,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9
2140,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,61.29999923706055
2141,0.4612,0.0,0.0661,0.2758,0.1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6
2142,0.61,0.095,0.095,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2143,0.713,0.0,0.0,0.0,0.004,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,73.5
2144,0.6609999999999999,0.0,0.106,0.11,0.015,0.0,0.0,0.068,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,83.90000000000002
2145,0.64,0.0,0.095,0.102,0.0,0.0,0.048,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2146,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.59999847412107
2147,0.735,0.0,0.084,0.0,0.0,0.0,0.0409999999999999,0.085,0.037,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00000000000001
2148,0.81,0.0,0.04,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7
2149,0.6085,0.0044,0.1141,0.1512,0.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2150,0.715,0.03,0.1,0.02,0.105,0.0,0.0,0.0,0.0,0.0,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5
2151,0.6707,0.016,0.1381,0.1031,0.022,0.0,0.0,0.0,0.0,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2152,0.0,0.0,0.0,0.03,0.012,0.0,0.0,0.015,0.085,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6579999999999999,0.0,48.0
2153,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,65.09999847412107
2154,0.65,0.0,0.22,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.80000305175781
2155,0.748,0.0,0.0136,0.0,0.0,0.0,0.0,0.0498,0.0794,0.0,0.0,0.1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.79999923706055
2156,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2157,0.56,0.2,0.08,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66
2158,0.696,0.0,0.087,0.0,0.0,0.0,0.0,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.30000305175781
2159,0.425,0.05,0.15,0.25,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,102.0
2160,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4000015258789
2161,0.525,0.0,0.175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2162,0.6427642764276429,0.0,0.1199119911991199,0.0639063906390639,0.0,0.0,0.0,0.1713171317131713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.99999999999999
2163,0.445,0.0,0.197,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8
2164,0.6857,0.0939,0.1001,0.0504,0.0536,0.0081,0.0,0.0,0.0,0.0,0.0081999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2165,0.6192,0.0,0.12,0.1006,0.0,0.0,0.0,0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2166,0.48,0.16,0.16,0.0,0.0,0.0,0.1,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5999984741211
2167,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,40.71620178222656
2169,0.6,0.0,0.07,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.50000000000001
2170,0.67,0.0,0.05,0.025,0.02,0.03,0.0,0.049,0.035,0.0,0.061,0.0,0.0,0.0,0.015,0.015,0.0,0.03,0.0,0.0,80.9000015258789
2171,0.6603,0.0639,0.1289,0.047,0.0629,0.0289999999999999,0.0,0.0,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4
2172,0.6,0.1,0.0,0.0,0.0,0.18,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.90000152587885
2173,0.6780678067806781,0.0,0.0649064906490649,0.0704070407040704,0.0472047204720472,0.0,0.0,0.0997099709970997,0.0147014701470147,0.0,0.025002500250025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.00000000000001
2174,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4000015258789
2175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.24
2176,0.7529000000000001,0.0,0.0415,0.125,0.0152,0.0,0.0572,0.0081999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6
2177,0.06,0.5025,0.042,0.0,0.098,0.0,0.0,0.2475,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.80000305175781
2178,0.494,0.1172,0.1583,0.0461,0.0,0.0,0.0,0.1353,0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.60000000000001
2179,0.5975,0.2073,0.0645,0.0285,0.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2180,0.6491,0.0,0.0743,0.0924,0.0,0.0,0.0,0.1507,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2181,0.415,0.45,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,48.0
2182,0.6,0.12,0.12,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90000152587892
2183,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.09
2184,0.5966596659665966,0.0,0.045004500450045,0.042004200420042,0.0721072107210721,0.0,0.1862186218621862,0.019001900190019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029002900290029,0.0,0.01000100010001,0.0,0.0,93.6999969482422
2185,0.72,0.0,0.06,0.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30000305175781
2186,0.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536,0.0,0.0,0.0,0.0,67.52
2187,0.6403359664033598,0.0803919608039196,0.0960903909609039,0.0,0.0748925107489251,0.0045995400459954,0.0,0.0,0.0,0.0,0.1012898710128987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
2188,0.579,0.0,0.004,0.083,0.161,0.021,0.0,0.031,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.067,0.0,0.0,94.0
2189,0.68,0.0,0.11,0.08,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2190,0.7000000000000001,0.0,0.06,0.02,0.02,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,86.40000000000003
2191,0.7001719931202752,0.0247990080396784,0.1352945882164713,0.0341986320547178,0.0552977880884764,0.0359985600575977,0.0,0.0,0.0,0.0,0.0132994680212791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
2192,0.5919,0.0,0.0951,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9
2193,0.6872,0.0,0.0876,0.0559999999999999,0.0,0.0,0.0,0.1484,0.0,0.0,0.0,0.0,0.0,0.0197999999999999,0.0,0.0,0.0,0.0,0.0,0.0,74.69999694824222
2194,0.6628337166283372,0.0,0.0,0.0,0.0,0.0,0.0,0.104989501049895,0.070992900709929,0.0,0.0,0.0,0.0,0.0,0.0,0.160983901609839,0.0,0.0,0.0,0.0,76.0
2195,0.7162999999999999,0.0,0.004,0.0657,0.0934,0.0,0.0,0.1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2196,0.8327000000000001,0.1153,0.0121,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.99999999999999
