,SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,ZnO,SrO,PbO,Fe2O3,Y2O3,La2O3,TiO2,GeO2,ZrO2,P2O5,V2O5,rho,E,Tg,Tm
154,0.5212379819892867,0.0,0.040804680457341536,0.016386965850208515,0.09827785380483432,0.0,0.0,0.147754271734286,0.0477434329423245,0.04782398873481042,0.0,0.0,0.0,0.0,0.0,0.07997082448690794,0.0,0.0,0.0,0.0,2746.8066736970686,76.41910154385101,539.6226874559562,1244.2413525428865
155,0.4149542897497851,0.0,0.008821367607878643,0.05567732928995208,0.2207970726619016,0.0,0.0,0.04966418988802267,0.08885419395336672,0.04705353762893881,0.0,0.0,0.0,0.0,0.0,0.11417801922015437,0.0,0.0,0.0,0.0,2884.167622571348,71.44096927550005,565.8188184322279,1298.9762128218454
156,0.5528653199669639,0.0,0.003968280229063072,0.010468129636301516,0.16002854248194345,0.0,0.0,0.12981789796211743,0.04202881952135673,0.020535487473458645,0.0,0.0,0.0,0.0,0.0,0.08028752272879539,0.0,0.0,0.0,0.0,2756.275659053426,78.38252953867013,575.139926323516,1213.6855595639422
157,0.4029380839266839,0.0,0.10905610381585777,0.07076049997727786,0.025513105421120903,0.0,0.0,0.19814477104164913,0.06888287976330942,0.022303520095048702,0.0,0.0,0.0,0.0,0.0,0.1024010359590524,0.0,0.0,0.0,0.0,2687.5166244031584,72.93535502515387,524.4021497726226,1245.5522614086517
158,0.4659645844625111,0.0,0.06800232973546054,0.0557650951324365,0.17901440109018357,0.0,0.0,0.16364796808210627,0.02224698028976551,0.018775191613677477,0.0,0.0,0.0,0.0,0.0,0.026583449593859044,0.0,0.0,0.0,0.0,2712.346126176109,80.00486651412562,541.8865725887218,1265.906752280037
159,0.3950988794953501,0.0,0.10330625810046613,0.00899706425624998,0.1965615352679662,0.0,0.0,0.15295024837632162,0.10967409996059439,0.0008268050874284449,0.0,0.0,0.0,0.0,0.0,0.03258510945562322,0.0,0.0,0.0,0.0,2672.1075979198918,70.03368168469179,520.4890188306505,1256.8589720822624
160,0.4410071242152369,0.0,0.05652151374920291,0.0039123548456326184,0.03508722193952713,0.0,0.0,0.15024505911823796,0.09760612068281592,0.21412815790599352,0.0,0.0,0.0,0.0,0.0,0.001492447543353066,0.0,0.0,0.0,0.0,2887.2642936085495,74.6460389216214,519.3125023562263,1229.3610726949878
161,0.564921400677636,0.0,0.01797577193986311,0.044151649631146365,0.08458559809726152,0.0,0.0,0.13624739283230264,0.0031446806125896404,0.09714671206880779,0.0,0.0,0.0,0.0,0.0,0.05182679414039296,0.0,0.0,0.0,0.0,2807.0665966946135,81.23200484587086,556.0041573765602,1292.5672667810309
162,0.40018632476937416,0.0,0.05175472300502771,0.05571580665496091,0.01453826655416072,0.0,0.0,0.16824095229710517,0.12105242322433836,0.14939977281145078,0.0,0.0,0.0,0.0,0.0,0.03911173068358226,0.0,0.0,0.0,0.0,2842.0309113502603,71.39917810318124,504.3297121143239,1170.0068670609335
163,0.36496070404745495,0.0,0.13507984633554854,0.024256270434407427,0.03522086354805721,0.0,0.0,0.18800011741527645,0.07252427677094152,0.08420118452588742,0.0,0.0,0.0,0.0,0.0,0.09575673692242648,0.0,0.0,0.0,0.0,2758.220293280787,73.76371878497501,537.3833484310144,1234.617665207341
164,0.43789612469397776,0.0,0.06986693810843761,0.03363148944944549,0.17354512421237175,0.0,0.0,0.13448500509758396,0.003016130653806455,0.055454682440650396,0.0,0.0,0.0,0.0,0.0,0.09210450534372652,0.0,0.0,0.0,0.0,2846.1095930766905,87.35038174576046,598.6067154762447,1278.6291216988425
165,0.6126935854236835,0.0,0.00010339256479906077,0.024790400671717124,0.16049085963905285,0.0,0.0,0.12177038052907835,0.049197348711100077,0.0027274980663478674,0.0,0.0,0.0,0.0,0.0,0.02822653439422126,0.0,0.0,0.0,0.0,2647.1259429324837,75.74532307886369,554.9305417140761,1285.318644029032
166,0.387190314602094,0.0,0.013270956571335639,0.11280937417231442,0.2399094400129351,0.0,0.0,0.18074740438064077,0.005586310833345261,0.013509037962965991,0.0,0.0,0.0,0.0,0.0,0.04697716146436874,0.0,0.0,0.0,0.0,2843.8721109694534,81.60528320205074,532.7905504133311,1175.0237466717404
167,0.5016051119008245,0.0,0.006874158861613707,0.09637368290292421,0.19594282134411548,0.0,0.0,0.09580588350344271,0.07578833756439766,0.023025807403421528,0.0,0.0,0.0,0.0,0.0,0.004584196519260253,0.0,0.0,0.0,0.0,2730.37729936873,77.25595421888569,543.2136918422391,1218.030664851456
168,0.5279780627247939,0.0,0.10429231788653354,0.004730216599765575,0.04407915285842744,0.0,0.0,0.15575987127896665,0.017106280370896936,0.06146936146608713,0.0,0.0,0.0,0.0,0.0,0.08458473681452887,0.0,0.0,0.0,0.0,2701.0213059867183,80.42496887565758,581.884829010352,1284.980262822637
169,0.4460110088377678,0.0,0.09590892656181536,0.02055474604726371,0.04957258932742369,0.0,0.0,0.15833017527959486,0.12105049038526547,0.08275194496297808,0.0,0.0,0.0,0.0,0.0,0.025820118597891052,0.0,0.0,0.0,0.0,2710.263158961142,71.48594951544287,524.4028374224154,1289.3875170090146
170,0.4041624436063007,0.0,0.06602769279833048,0.015350040530761371,0.024727603402775335,0.0,0.0,0.1973112770099868,0.10421892273428576,0.16867965061789048,0.0,0.0,0.0,0.0,0.0,0.019522369299669086,0.0,0.0,0.0,0.0,2832.226457311779,73.31662794831226,522.1041661794756,1128.1581592955445
171,0.3640168252279787,0.0,0.05694817356265319,0.04303812650684036,0.2282568397011699,0.0,0.0,0.17052630119572781,0.04728600779431297,0.0033559725512990806,0.0,0.0,0.0,0.0,0.0,0.0865717534600179,0.0,0.0,0.0,0.0,2794.291035299619,74.85767861601502,527.0904717911299,1211.6388850285489
172,0.5650881642890274,0.0,0.02001978046459238,0.012524191373307948,0.14932167061161952,0.0,0.0,0.09394186973334595,0.08125800734758284,0.06081531839258084,0.0,0.0,0.0,0.0,0.0,0.017030997787943116,0.0,0.0,0.0,0.0,2730.01648924039,71.46044738405429,549.0311791921189,1287.7152487708254
173,0.45915245090056245,0.0,0.006752344243111022,0.10814647115623399,0.2269392882855303,0.0,0.0,0.09732314052389754,0.03357021937089056,0.03537878140534332,0.0,0.0,0.0,0.0,0.0,0.03273730411443082,0.0,0.0,0.0,0.0,2831.9866710948304,81.1761732231367,580.5050671754086,1262.8122044691527
174,0.4684211791727401,0.0,0.10779096715868705,0.010975746941064835,0.015790363068563545,0.0,0.0,0.1429459517396726,0.047189594177761245,0.13644983752615203,0.0,0.0,0.0,0.0,0.0,0.07043636021535855,0.0,0.0,0.0,0.0,2803.4998204670196,79.48382181633976,557.9591008909696,1299.3887263252936
175,0.5218934835002418,0.0,0.027929989187567016,0.06081215665708426,0.08396133842433308,0.0,0.0,0.17099315776751034,0.005134320817333952,0.0536988234445656,0.0,0.0,0.0,0.0,0.0,0.07557673020136402,0.0,0.0,0.0,0.0,2768.633606689925,84.45745540836751,550.6778313656936,1272.9715047660557
176,0.5336392765264518,0.0,0.006436565978004399,0.039225213800674084,0.15598389154828768,0.0,0.0,0.13088510199938405,0.01886365721544922,0.04071295207633759,0.0,0.0,0.0,0.0,0.0,0.07425334085541113,0.0,0.0,0.0,0.0,2796.249852452087,82.02700614415237,568.1520141794425,1247.7542857223325
177,0.5017965798973403,0.0,0.04127809465818193,0.03501432787784413,0.05040437654917833,0.0,0.0,0.16594376706427397,0.02906203745686757,0.07335882246171128,0.0,0.0,0.0,0.0,0.0,0.10314199403460253,0.0,0.0,0.0,0.0,2792.40363571651,80.11290530656983,539.237110257966,1188.9011958420951
